"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"15.12.2022 14:50","Rubis, United Nations Avenue, Nairobi","200.00","8.57","0.00","0.00","0.00","Ksh","Cash","15.12.2022 15:04","3.00","Finished"
"15.12.2022 14:32","Nduta Drive","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","15.12.2022 14:38","2.00","Finished"
"15.12.2022 13:10","Rosslyn Slaughter Road, Nairobi","610.00","25.98","0.00","0.00","0.00","Ksh","Cash","15.12.2022 13:56","14.00","Finished"
"15.12.2022 12:56","Miniso, The Village Market","220.00","9.62","0.00","0.00","0.00","Ksh","Cash","15.12.2022 13:10","4.00","Finished"
"15.12.2022 10:17","222 Runda Vale","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","15.12.2022 10:30","2.00","Finished"
"15.12.2022 09:49","Limuru Road, Nairobi","510.00","21.86","0.00","0.00","0.00","Ksh","Cash","15.12.2022 10:17","9.00","Finished"
"15.12.2022 08:46","Hill View 14 Down Street 16, Nairobi","740.00","31.44","0.00","0.00","0.00","Ksh","Cash","15.12.2022 09:43","15.00","Finished"
"14.12.2022 20:28","ICIPE - International Centre of Insect Physiology and Ecology, ICIPE Road, Nairobi","230.00","10.07","0.00","0.00","0.00","Ksh","Cash","14.12.2022 20:46","4.00","Finished"
"14.12.2022 19:30","Umoja One Market, Nairobi","230.00","9.88","0.00","0.00","0.00","Ksh","Cash","14.12.2022 19:52","3.00","Finished"
"14.12.2022 18:53","Embakasi, Nairobi","370.00","15.95","0.00","0.00","0.00","Ksh","Cash","14.12.2022 19:23","6.00","Finished"
"14.12.2022 17:50","Sango Street, Nairobi","410.00","17.52","0.00","0.00","0.00","Ksh","Cash","14.12.2022 18:29","6.00","Finished"
"14.12.2022 15:43","Moi Avenue Bazaar Plaza, Nairobi","650.00","27.79","0.00","0.00","0.00","Ksh","Cash","14.12.2022 16:12","15.00","Finished"
"14.12.2022 15:06","Theta Lane, Nairobi","340.00","14.49","0.00","0.00","0.00","Ksh","Cash","14.12.2022 15:39","5.00","Finished"
"14.12.2022 14:54","Milimani Road 22, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","14.12.2022 15:06","2.00","Finished"
"14.12.2022 14:36","Kirichwa Road, Nairobi","240.00","10.48","0.00","0.00","0.00","Ksh","Cash","14.12.2022 14:53","4.00","Finished"
"14.12.2022 13:56","Limuru Road Riviera Mall, Nairobi, Nairobi","650.00","27.67","0.00","0.00","0.00","Ksh","Cash","14.12.2022 14:33","15.00","Finished"
"14.12.2022 13:08","1090 Eliud Mathu Street, Nairobi, Kenya","290.00","10.26","50.00","0.00","0.00","Ksh","Cash","14.12.2022 13:25","5.00","Finished"
"14.12.2022 12:28","Stellato Mall, Muthithi Road, Nairobi","500.00","21.49","0.00","0.00","0.00","Ksh","Cash","14.12.2022 13:05","11.00","Finished"
"14.12.2022 11:30","Parkfield Place, Mahiga Mairu Avenue, Nairobi","290.00","12.60","0.00","0.00","0.00","Ksh","Cash","14.12.2022 11:46","6.00","Finished"
"14.12.2022 10:28","Nyeri Road, Nairobi","280.00","12.14","0.00","0.00","0.00","Ksh","Cash","14.12.2022 10:49","6.00","Finished"
"14.12.2022 09:59","Kyuna Crescent, Nairobi","370.00","15.79","0.00","0.00","0.00","Ksh","Cash","14.12.2022 10:25","7.00","Finished"
"14.12.2022 08:42","Starview Apartments, Muthiga, A 104, Kikuyu, Kenya","500.00","21.40","0.00","0.00","0.00","Ksh","Cash","14.12.2022 09:18","11.00","Finished"
"14.12.2022 07:12","Kasarani Constituency, Nairobi","1330.00","53.08","0.00","0.00","0.00","Ksh","Cash","14.12.2022 08:40","31.00","Finished"
"13.12.2022 18:15","Eastern Bypass, Nairobi","210.00","9.15","0.00","0.00","0.00","Ksh","Cash","13.12.2022 18:38","4.00","Finished"
"13.12.2022 17:36","Eastern Bypass, Nairobi","220.00","9.61","0.00","0.00","0.00","Ksh","Cash","13.12.2022 17:55","3.00","Finished"
"13.12.2022 16:33","Moi Forces Stage, Eastleigh North, Nairobi","720.00","30.51","0.00","0.00","0.00","Ksh","Cash","13.12.2022 17:04","17.00","Finished"
"13.12.2022 16:04","Umoja, Nairobi","350.00","14.88","0.00","0.00","0.00","Ksh","Cash","13.12.2022 16:29","6.00","Finished"
"13.12.2022 15:13","Kangaru Road, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","13.12.2022 15:29","1.00","Finished"
"13.12.2022 14:31","Koma Rock Estate, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","13.12.2022 14:50","1.00","Finished"
"13.12.2022 13:10","Ruaka","1070.00","43.62","0.00","0.00","0.00","Ksh","Cash","13.12.2022 14:16","25.00","Finished"
"13.12.2022 12:34","Lower Kabete Road, Sarit Centre","740.00","29.79","50.00","0.00","0.00","Ksh","Cash","13.12.2022 13:07","12.00","Finished"
"13.12.2022 12:16","Gigiri Drive, Nairobi","350.00","15.11","0.00","0.00","0.00","Ksh","Cash","13.12.2022 12:33","8.00","Finished"
"13.12.2022 11:48","United Nations Crescent, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","13.12.2022 11:56","1.00","Finished"
"13.12.2022 11:20","Kitisuru Road, Nairobi","270.00","11.45","0.00","0.00","0.00","Ksh","Cash","13.12.2022 11:37","6.00","Finished"
"13.12.2022 10:46","Ring Road Parklands Kenrail Towers, Nairobi","220.00","9.44","0.00","0.00","0.00","Ksh","Cash","13.12.2022 11:04","4.00","Finished"
"13.12.2022 10:17","Kolobot Road, Nairobi","220.00","9.23","0.00","0.00","0.00","Ksh","Cash","13.12.2022 10:30","3.00","Finished"
"13.12.2022 09:50","Nairobi City, Kenya","330.00","14.14","0.00","0.00","0.00","Ksh","Cash","13.12.2022 10:12","5.00","Finished"
"13.12.2022 08:14","Kahawa South, Githurai","910.00","38.81","0.00","0.00","0.00","Ksh","Cash","13.12.2022 09:23","15.00","Finished"
"13.12.2022 07:45","Kasarani Constituency, Nairobi","350.00","15.00","0.00","0.00","0.00","Ksh","Cash","13.12.2022 08:13","5.00","Finished"
"11.12.2022 17:21","Metropolitan Estate, Nairobi","350.00","14.84","0.00","0.00","0.00","Ksh","Cash","11.12.2022 17:38","7.00","Finished"
"11.12.2022 16:33","Main Parking, The Junction Mall","520.00","20.27","50.00","0.00","0.00","Ksh","Cash","11.12.2022 17:04","8.00","Finished"
"11.12.2022 15:36","Argwings Kodhek Road, Nairobi","370.00","15.72","0.00","0.00","0.00","Ksh","Cash","11.12.2022 16:06","8.00","Finished"
"11.12.2022 15:19","Westlands Roundabout The Mall, Nairobi","310.00","13.18","0.00","0.00","0.00","Ksh","Cash","11.12.2022 15:35","6.00","Finished"
"11.12.2022 15:11","Mogotio Road, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","11.12.2022 15:19","1.00","Finished"
"11.12.2022 14:39","Nairobi, Kenya","430.00","18.37","0.00","0.00","0.00","Ksh","Cash","11.12.2022 15:09","9.00","Finished"
"11.12.2022 14:12","Ole Sangale Road, Nairobi","430.00","18.31","0.00","0.00","0.00","Ksh","Cash","11.12.2022 14:39","7.00","Finished"
"11.12.2022 10:33","Ring Road Westlands Oilibya Westlands, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","11.12.2022 10:42","3.00","Finished"
"11.12.2022 10:05","Bemuda Plaza, Ngong Road, Nairobi","320.00","13.76","0.00","0.00","0.00","Ksh","Cash","11.12.2022 10:29","7.00","Finished"
"11.12.2022 09:31","Nairobi, Kenya","1100.00","46.10","0.00","0.00","0.00","Ksh","Cash","11.12.2022 10:03","19.00","Finished"
"11.12.2022 08:48","Strong Tower Academy, Nairobi, Kenya","770.00","32.38","0.00","0.00","0.00","Ksh","Cash","11.12.2022 09:30","19.00","Finished"
"10.12.2022 22:11","Thika Road, Nairobi","220.00","9.43","0.00","0.00","0.00","Ksh","Cash","10.12.2022 22:32","4.00","Finished"
"10.12.2022 21:38","Riara Road, The Junction Mall","750.00","31.52","0.00","0.00","0.00","Ksh","Cash","10.12.2022 22:12","18.00","Finished"
"10.12.2022 21:26","Chania Avenue, Nairobi","200.00","8.67","0.00","0.00","0.00","Ksh","Cash","10.12.2022 21:37","3.00","Finished"
"10.12.2022 21:08","Adams Arcade, Nairobi","190.00","8.06","0.00","0.00","0.00","Ksh","Cash","10.12.2022 21:16","2.00","Finished"
"10.12.2022 20:17","Silanga Road, Nairobi","580.00","25.05","0.00","0.00","0.00","Ksh","Cash","10.12.2022 20:51","15.00","Finished"
"10.12.2022 19:40","Golden Gate Road, Nairobi","600.00","25.77","0.00","0.00","0.00","Ksh","Cash","10.12.2022 20:21","13.00","Finished"
"10.12.2022 19:03","Lenana Road 197, Nairobi","370.00","15.98","0.00","0.00","0.00","Ksh","Cash","10.12.2022 19:34","9.00","Finished"
"10.12.2022 18:04","King Garden, Nairobi","580.00","25.01","0.00","0.00","0.00","Ksh","Cash","10.12.2022 19:00","8.00","Finished"
"10.12.2022 17:51","Kilimani RD, off elgeyo 4519-00200, Nairobi","210.00","8.96","0.00","0.00","0.00","Ksh","Cash","10.12.2022 18:02","1.00","Finished"
"10.12.2022 17:38","Main Parking, The Junction Mall","190.00","8.06","0.00","0.00","0.00","Ksh",Bolt Payment,"10.12.2022 17:49","1.00","Finished"
"10.12.2022 17:05","Gandhi Avenue, Nairobi","550.00","23.71","0.00","0.00","0.00","Ksh","Cash","10.12.2022 17:32","10.00","Finished"
"10.12.2022 16:37","Argwings Kodhek Road, Nairobi","330.00","14.21","0.00","0.00","0.00","Ksh","Cash","10.12.2022 17:03","7.00","Finished"
"10.12.2022 15:28","Nairobi, Kenya","710.00","30.58","0.00","0.00","0.00","Ksh","Cash","10.12.2022 16:11","16.00","Finished"
"10.12.2022 14:33","Management University of Africa, Nairobi","1070.00","46.05","0.00","0.00","0.00","Ksh","Cash","10.12.2022 15:30","15.00","Finished"
"10.12.2022 13:56","JUJA B Estate, Nairobi, Kenya","650.00","27.66","0.00","0.00","0.00","Ksh","Cash","10.12.2022 14:37","11.00","Finished"
"10.12.2022 13:14","Muthaiga, Nairobi","360.00","15.43","0.00","0.00","0.00","Ksh","Cash","10.12.2022 13:40","5.00","Finished"
"10.12.2022 12:21","Mombasa Road, Nairobi","710.00","30.29","0.00","0.00","0.00","Ksh","Cash","10.12.2022 13:14","9.00","Finished"
"10.12.2022 12:01","Jamia Shopping Mall, Tubman Lane, Nairobi","280.00","12.07","0.00","0.00","0.00","Ksh","Cash","10.12.2022 12:24","4.00","Finished"
"10.12.2022 11:12","Donholm, Nairobi City","780.00","33.36","0.00","0.00","0.00","Ksh","Cash","10.12.2022 11:58","11.00","Finished"
"10.12.2022 10:44","Second Avenue, Nairobi","430.00","18.61","0.00","0.00","0.00","Ksh","Cash","10.12.2022 11:12","9.00","Finished"
"10.12.2022 10:09","Nairobi South, Nairobi","470.00","20.10","0.00","0.00","0.00","Ksh","Cash","10.12.2022 10:44","7.00","Finished"
"10.12.2022 09:36","Amiani Road, Nairobi","480.00","20.77","0.00","0.00","0.00","Ksh","Cash","10.12.2022 10:07","11.00","Finished"
"10.12.2022 08:40","Kasarani Mwiki Road, Nairobi","1120.00","45.28","0.00","0.00","0.00","Ksh","Cash","10.12.2022 09:39","25.00","Finished"
"09.12.2022 21:59","Airport North Road, Nairobi","690.00","29.25","0.00","0.00","0.00","Ksh","Cash","09.12.2022 22:35","17.00","Finished"
"09.12.2022 20:27","Nairobi, Kenya","1020.00","41.68","0.00","0.00","0.00","Ksh","Cash","09.12.2022 21:08","24.00","Finished"
"09.12.2022 20:10","Karuri Gakure Road 101, Nairobi","240.00","10.38","0.00","0.00","0.00","Ksh","Cash","09.12.2022 20:28","4.00","Finished"
"09.12.2022 19:47","Galleria Shopping Mall, Nairobi","450.00","16.95","50.00","0.00","0.00","Ksh","Cash","09.12.2022 20:10","8.00","Finished"
"09.12.2022 18:40","Westlands Road 48, Nairobi","1020.00","43.11","0.00","0.00","0.00","Ksh","Cash","09.12.2022 19:39","15.00","Finished"
"09.12.2022 17:50","Ruaraka, Nairobi","650.00","27.71","0.00","0.00","0.00","Ksh","Cash","09.12.2022 18:36","16.00","Finished"
"09.12.2022 17:07","Umoja, Nairobi","550.00","23.55","0.00","0.00","0.00","Ksh","Cash","09.12.2022 17:47","12.00","Finished"
"09.12.2022 16:09","Tubman Road, Nairobi","1110.00","47.28","0.00","0.00","0.00","Ksh","Cash","09.12.2022 16:53","15.00","Finished"
"09.12.2022 15:15","Riruta, Nairobi","590.00","25.24","0.00","0.00","0.00","Ksh","Cash","09.12.2022 16:09","11.00","Finished"
"09.12.2022 14:32","Dagoretti Road Nairobi, Nairobi","460.00","19.73","0.00","0.00","0.00","Ksh","Cash","09.12.2022 15:01","10.00","Finished"
"09.12.2022 13:24","Baricho Road Amber House, Nairobi","930.00","39.21","0.00","0.00","0.00","Ksh","Cash","09.12.2022 14:16","22.00","Finished"
"09.12.2022 12:45","Metropolitan Court, Argwings Kodhek Road 31, Nairobi","290.00","12.39","0.00","0.00","0.00","Ksh","Cash","09.12.2022 13:18","5.00","Finished"
"09.12.2022 12:05","Muratina Street, Nairobi","480.00","20.50","0.00","0.00","0.00","Ksh","Cash","09.12.2022 12:43","7.00","Finished"
"09.12.2022 11:47","Koinage Street, Nairobi","330.00","13.99","0.00","0.00","0.00","Ksh","Cash","09.12.2022 12:05","6.00","Finished"
"09.12.2022 11:25","Graffins College, Westlands Road, نيروبي، كينيا","210.00","9.07","0.00","0.00","0.00","Ksh","Cash","09.12.2022 11:44","3.00","Finished"
"09.12.2022 10:39","4th Parklands Avenue, Nairobi","200.00","8.78","0.00","0.00","0.00","Ksh","Cash","09.12.2022 10:50","3.00","Finished"
"09.12.2022 09:31","Kasarani Constituency, Nairobi","670.00","28.45","0.00","0.00","0.00","Ksh","Cash","09.12.2022 10:34","15.00","Finished"
"09.12.2022 07:10","Hunters Road, Nairobi","1490.00","59.04","0.00","0.00","0.00","Ksh","Cash","09.12.2022 08:14","30.00","Finished"
"08.12.2022 21:18","Kenyatta Avenue, Nairobi","460.00","19.58","0.00","0.00","0.00","Ksh","Cash","08.12.2022 21:41","9.00","Finished"
"08.12.2022 20:51","Karandini Road 17, Nairobi","390.00","16.64","0.00","0.00","0.00","Ksh","Cash","08.12.2022 21:21","8.00","Finished"
"08.12.2022 19:36","Lower Kabete Road, Nairobi","800.00","33.85","0.00","0.00","0.00","Ksh","Cash","08.12.2022 20:32","17.00","Finished"
"08.12.2022 18:52","Kikuyu Ondiri Road 916, Kikuyu","440.00","18.80","0.00","0.00","0.00","Ksh","Cash","08.12.2022 19:28","9.00","Finished"
"08.12.2022 17:52","58 Koibatek Springs, Oloitoktok Road, Nairobi, Kenya","860.00","35.90","0.00","0.00","0.00","Ksh","Cash","08.12.2022 18:40","23.00","Finished"
