"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"23.07.2022 17:03","Tigoni Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.07.2022 17:12","1.00","Finished"
"23.07.2022 16:44","Vasudev Heights, Siaya Rd, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.07.2022 16:55","1.00","Finished"
"23.07.2022 16:05","Executive Residency By Best Western Nairobi, Nairobi, Kenya","210.00","6.46","0.00","0.00","0.00","Ksh","Cash","23.07.2022 16:25","3.00","Finished"
"23.07.2022 15:34","Karuna Road, Sarit Centre","240.00","7.58","0.00","0.00","0.00","Ksh",Bolt Payment,"23.07.2022 15:49","4.00","Finished"
"23.07.2022 15:12","Kindaruma Road, Nairobi","330.00","10.30","0.00","0.00","0.00","Ksh","Cash","23.07.2022 15:33","6.00","Finished"
"23.07.2022 14:58","Meltonia Luxury Suites, Kindaruma Road, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.07.2022 15:11","1.00","Finished"
"23.07.2022 14:37","N and N Apartments, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.07.2022 14:52","1.00","Finished"
"23.07.2022 14:09","Kitengela Road, Nairobi","440.00","13.75","0.00","0.00","0.00","Ksh","Cash","23.07.2022 14:36","9.00","Finished"
"23.07.2022 12:50","Trademark Hotel, The Village Market","860.00","25.93","0.00","0.00","0.00","Ksh",Bolt Payment,"23.07.2022 13:39","20.00","Finished"
"23.07.2022 11:58","Springview, Nairobi","740.00","21.31","50.00","0.00","0.00","Ksh","Cash","23.07.2022 12:40","16.00","Finished"
"23.07.2022 11:23","Lumumba Drive, Nairobi 00100","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.07.2022 11:49","1.00","Finished"
"22.07.2022 21:14","Sweetworld Supermarkets-Kawangware, Magadi Rd, North, Kenya","890.00","26.58","0.00","0.00","0.00","Ksh","Cash","22.07.2022 22:30","22.00","Finished"
"22.07.2022 20:16","Kenma court, Ruaka, Kenya","770.00","23.42","0.00","0.00","0.00","Ksh","Cash","22.07.2022 21:05","20.00","Finished"
"22.07.2022 18:13","Zimmerman Base Road, Nairobi","850.00","25.68","0.00","0.00","0.00","Ksh","Cash","22.07.2022 19:27","20.00","Finished"
"22.07.2022 16:22","Gallant Mall, Parklands Road,, Nairobi","570.00","17.61","0.00","0.00","0.00","Ksh","Cash","22.07.2022 16:56","13.00","Finished"
"22.07.2022 14:57","Clay City Secondary School, Hunters Road, Nairobi, Kenya","660.00","20.38","0.00","0.00","0.00","Ksh","Cash","22.07.2022 15:37","16.00","Finished"
"22.07.2022 12:35","Lumumba Drive, Nairobi 00100","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","22.07.2022 12:48","2.00","Finished"
"22.07.2022 11:01","Kahawa South, Nairobi","200.00","6.09","0.00","0.00","0.00","Ksh","Cash","22.07.2022 11:22","3.00","Finished"
