"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"26.10.2022 12:00","Kencom, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","26.10.2022 12:12","2.00","Finished"
"26.10.2022 11:24","King Garden, Nairobi","300.00","9.35","0.00","0.00","0.00","Ksh","Cash","26.10.2022 11:45","6.00","Finished"
"26.10.2022 11:00","Britam Tower, Nairobi","280.00","8.57","0.00","0.00","0.00","Ksh","Cash","26.10.2022 11:23","5.00","Finished"
"26.10.2022 09:19","Nairobi, Kenya","300.00","9.16","0.00","0.00","0.00","Ksh","Cash","26.10.2022 09:51","6.00","Finished"
"26.10.2022 08:49","Oloitoktok Road, Nairobi","370.00","11.60","0.00","0.00","0.00","Ksh","Cash","26.10.2022 09:17","6.00","Finished"
"26.10.2022 08:29","Kingstone Residences, Ngong Road, Nairobi","230.00","6.88","0.00","0.00","0.00","Ksh","Cash","26.10.2022 08:47","3.00","Finished"
"26.10.2022 04:09","Kiuu, Kenya","300.00","9.37","0.00","0.00","0.00","Ksh","Cash","26.10.2022 04:26","6.00","Finished"
"26.10.2022 03:42","TRM Drive, Nairobi","380.00","11.78","0.00","0.00","0.00","Ksh","Cash","26.10.2022 03:56","7.00","Finished"
"26.10.2022 03:21","Kasarani Constituency, Nairobi","200.00","6.17","0.00","0.00","0.00","Ksh","Cash","26.10.2022 03:41","3.00","Finished"
"26.10.2022 02:38","Thika Road, Nairobi","300.00","9.28","0.00","0.00","0.00","Ksh","Cash","26.10.2022 02:56","7.00","Finished"
"26.10.2022 02:01","Othaya Road 11, Nairobi","840.00","25.07","0.00","0.00","0.00","Ksh","Cash","26.10.2022 02:28","21.00","Finished"
"26.10.2022 01:28","Tom Mboya Street, Nairobi","440.00","13.76","0.00","0.00","0.00","Ksh","Cash","26.10.2022 01:47","10.00","Finished"
"26.10.2022 00:27","Argwings Kodhek Road, Nairobi","460.00","14.26","0.00","0.00","0.00","Ksh","Cash","26.10.2022 00:51","10.00","Finished"
"26.10.2022 00:08","Ole Shapara Avenue, Nairobi","340.00","10.51","0.00","0.00","0.00","Ksh","Cash","26.10.2022 00:27","7.00","Finished"
"25.10.2022 22:23","Reform Development Consulting Company Ltd, Pangani, Nairobi","380.00","11.71","0.00","0.00","0.00","Ksh","Cash","25.10.2022 22:50","10.00","Finished"
"25.10.2022 22:00","Mwanzi Road 15, Nairobi","330.00","10.17","0.00","0.00","0.00","Ksh","Cash","25.10.2022 22:17","7.00","Finished"
"25.10.2022 21:31","Wood Avenue, Nairobi","350.00","10.84","0.00","0.00","0.00","Ksh",Bolt Payment,"25.10.2022 21:49","7.00","Finished"
"25.10.2022 20:16","Westlands Road 51, Nairobi","620.00","19.13","0.00","0.00","0.00","Ksh","Cash","25.10.2022 21:19","10.00","Finished"
"25.10.2022 19:05","Keystone Park, Riverside Drive 95, Nairobi","450.00","13.98","0.00","0.00","0.00","Ksh",Bolt Payment,"25.10.2022 19:33","9.00","Finished"
"25.10.2022 18:47","Ring Road Parklands Oilibya, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","25.10.2022 19:03","3.00","Finished"
"25.10.2022 17:54","Dar Es Salam Road, Nairobi","540.00","16.61","0.00","0.00","0.00","Ksh","Cash","25.10.2022 18:41","9.00","Finished"
"25.10.2022 15:13","Kasarani Constituency, Nairobi","500.00","15.49","0.00","0.00","0.00","Ksh","Cash","25.10.2022 15:42","10.00","Finished"
"25.10.2022 13:38","Keri Road, Nairobi","610.00","18.70","0.00","0.00","0.00","Ksh","Cash","25.10.2022 14:16","13.00","Finished"
"25.10.2022 12:58","Spire Plaza, Kabarsiran Avenue, Nairobi, Kenya","540.00","16.68","0.00","0.00","0.00","Ksh","Cash","25.10.2022 13:37","11.00","Finished"
"25.10.2022 09:55","Riruta, Nairobi","390.00","12.04","0.00","0.00","0.00","Ksh","Cash","25.10.2022 10:26","8.00","Finished"
