"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"09.03.2023 09:25","Embakasi, Nairobi","710.00","33.37","0.00","0.00","0.00","Ksh","Cash","09.03.2023 09:51","18.00","Finished"
"09.03.2023 08:42","Muthithi Road 35, Nairobi","610.00","29.07","0.00","0.00","0.00","Ksh","Cash","09.03.2023 09:22","13.00","Finished"
"09.03.2023 07:41","Nairobi City, Kenya","670.00","31.69","0.00","0.00","0.00","Ksh","Cash","09.03.2023 08:29","15.00","Finished"
"09.03.2023 07:12","Donholm Road, Nairobi","500.00","23.66","0.00","0.00","0.00","Ksh","Cash","09.03.2023 07:40","8.00","Finished"
"07.03.2023 20:21","Mihango, Nairobi","720.00","29.46","100.00","0.00","0.00","Ksh","Cash","07.03.2023 20:59","16.00","Finished"
"07.03.2023 19:42","Nairobi, Kenya","870.00","39.88","0.00","0.00","0.00","Ksh","Cash","07.03.2023 20:17","20.00","Finished"
"07.03.2023 18:58","Katani Road","700.00","32.87","0.00","0.00","0.00","Ksh","Cash","07.03.2023 19:26","18.00","Finished"
"07.03.2023 17:08","Mombasa Road","340.00","16.36","0.00","0.00","0.00","Ksh","Cash","07.03.2023 17:38","6.00","Finished"
"07.03.2023 16:32","Syokimau, Machakos County","200.00","9.74","0.00","0.00","0.00","Ksh","Cash","07.03.2023 16:56","3.00","Finished"
"07.03.2023 13:27","General Waruingi Street, Nairobi","760.00","35.59","0.00","0.00","0.00","Ksh","Cash","07.03.2023 14:03","17.00","Finished"
"07.03.2023 11:54","Balozi Estate, Likoni Road, Nairobi","450.00","21.40","0.00","0.00","0.00","Ksh","Cash","07.03.2023 12:31","9.00","Finished"
"07.03.2023 11:19","Homeland Cafe, City Square, Nairobi","320.00","15.40","0.00","0.00","0.00","Ksh","Cash","07.03.2023 11:54","7.00","Finished"
"07.03.2023 11:01","Kilimanjaro Avenue Kilimanjaro Avenue, Teachers Service Commission Building, Nairobi, Nairobi","220.00","10.26","0.00","0.00","0.00","Ksh","Cash","07.03.2023 11:19","3.00","Finished"
"07.03.2023 10:22","Hotel Curuba, General Waruingi St, Nairobi, Kenya","370.00","17.53","0.00","0.00","0.00","Ksh","Cash","07.03.2023 10:51","8.00","Finished"
"07.03.2023 09:57","Uchumi Road, Nairobi","380.00","17.93","0.00","0.00","0.00","Ksh","Cash","07.03.2023 10:22","7.00","Finished"
"07.03.2023 09:13","Madina Estate, Nairobi, Kenya","340.00","16.35","0.00","0.00","0.00","Ksh","Cash","07.03.2023 09:42","9.00","Finished"
"07.03.2023 08:45","Ngara Civil Servants Housing Estate House 5A, Banjuni Rd, Nairobi","420.00","19.80","0.00","0.00","0.00","Ksh","Cash","07.03.2023 09:14","9.00","Finished"
"07.03.2023 08:00","Donholm, Nairobi","540.00","25.49","0.00","0.00","0.00","Ksh","Cash","07.03.2023 08:42","12.00","Finished"
