"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"09.09.2022 10:49","KCA University, Ruaraka, Nairobi","600.00","18.74","0.00","0.00","0.00","Ksh","Cash","09.09.2022 11:15","14.00","Finished"
"09.09.2022 10:13","Kiambu Kamiti Road, Kiambu","460.00","14.18","0.00","0.00","0.00","Ksh","Cash","09.09.2022 10:36","10.00","Finished"
"09.09.2022 09:33","Red Plate Food & Liquor, Lumumba Drive, Nairobi, Kenya","490.00","15.04","0.00","0.00","0.00","Ksh","Cash","09.09.2022 10:05","12.00","Finished"
"08.09.2022 20:52","Embakasi, Nairobi","320.00","10.05","0.00","0.00","0.00","Ksh","Cash","08.09.2022 21:26","5.00","Finished"
"08.09.2022 20:30","Embakasi Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","08.09.2022 20:39","1.00","Finished"
"08.09.2022 19:04","General Waruingi Street, Nairobi","590.00","18.43","0.00","0.00","0.00","Ksh","Cash","08.09.2022 20:11","13.00","Finished"
"08.09.2022 17:14","Muchai Road 58573, Nairobi","780.00","24.06","0.00","0.00","0.00","Ksh","Cash","08.09.2022 18:51","11.00","Finished"
"08.09.2022 09:16","Ushindi East Avenue, Nairobi, Kenya","850.00","25.73","0.00","0.00","0.00","Ksh","Cash","08.09.2022 10:25","20.00","Finished"
"08.09.2022 08:54","Gachichio Road, Nairobi","340.00","10.43","0.00","0.00","0.00","Ksh","Cash","08.09.2022 09:12","6.00","Finished"
"08.09.2022 08:21","Nairobi, Kenya","210.00","6.57","0.00","0.00","0.00","Ksh","Cash","08.09.2022 08:49","4.00","Finished"
"08.09.2022 08:08","Lumumba Drive, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","08.09.2022 08:19","1.00","Finished"
"08.09.2022 07:12","Kasarani Constituency, Nairobi","390.00","12.23","0.00","0.00","0.00","Ksh","Cash","08.09.2022 07:47","7.00","Finished"
"07.09.2022 21:04","Mirema School, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","07.09.2022 21:19","3.00","Finished"
"07.09.2022 18:40","Wabera Street, Nairobi","940.00","28.23","0.00","0.00","0.00","Ksh","Cash","07.09.2022 20:00","24.00","Finished"
"03.09.2022 15:02","Magadi Road Langata Rd, Nairobi City, Nairobi","230.00","7.20","0.00","0.00","0.00","Ksh",Bolt Payment,"03.09.2022 15:15","4.00","Finished"
"03.09.2022 14:21","Reinsurance Plaza, Nairobi, Kenya","570.00","17.64","0.00","0.00","0.00","Ksh","Cash","03.09.2022 14:49","11.00","Finished"
"03.09.2022 09:57","Maji Mazuri Street, Nairobi","400.00","12.54","0.00","0.00","0.00","Ksh","Cash","03.09.2022 10:27","7.00","Finished"
"03.09.2022 00:26","Crow Daddy's Bar & Restaurant, Nairobi","490.00","15.14","0.00","0.00","0.00","Ksh","Cash","03.09.2022 01:01","9.00","Finished"
"02.09.2022 22:37","Embakasi, Nairobi","520.00","15.98","0.00","0.00","0.00","Ksh","Cash","02.09.2022 23:02","12.00","Finished"
"02.09.2022 22:09","Phenom Estate, Nairobi","370.00","11.47","0.00","0.00","0.00","Ksh","Cash","02.09.2022 22:37","10.00","Finished"
"02.09.2022 21:46","Jainsala Road, Nairobi","430.00","13.27","0.00","0.00","0.00","Ksh","Cash","02.09.2022 22:10","9.00","Finished"
"02.09.2022 20:35","Ruiru, Kenya","900.00","26.69","0.00","0.00","0.00","Ksh","Cash","02.09.2022 21:10","25.00","Finished"
"02.09.2022 19:06","Thindigwa, Kenya","910.00","27.25","0.00","0.00","0.00","Ksh","Cash","02.09.2022 19:58","22.00","Finished"
"02.09.2022 18:10","Naivas Ciata Mall/Ridgeways Mall, Kitisuru, Nairobi","260.00","7.92","0.00","0.00","0.00","Ksh","Cash","02.09.2022 18:39","4.00","Finished"
"02.09.2022 16:50","Lynx Apartments, Mbagathi Way KENYA, Nairobi","740.00","22.78","0.00","0.00","0.00","Ksh","Cash","02.09.2022 17:55","15.00","Finished"
"02.09.2022 16:09","Ngong Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","02.09.2022 16:22","2.00","Finished"
"02.09.2022 15:00","Margaret Wambui Kenyatta Road, Nairobi","420.00","13.17","0.00","0.00","0.00","Ksh","Cash","02.09.2022 15:37","7.00","Finished"
"02.09.2022 14:36","Riruta, Nairobi","260.00","7.93","0.00","0.00","0.00","Ksh","Cash","02.09.2022 15:00","4.00","Finished"
"02.09.2022 13:33","Kilimani Road, Nairobi","490.00","15.31","0.00","0.00","0.00","Ksh","Cash","02.09.2022 14:22","8.00","Finished"
"02.09.2022 10:03","Kasarani Mwiki Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","02.09.2022 10:12","2.00","Finished"
"01.09.2022 23:19","Drive Inn Primary School, Ruaraka, Nairobi City, Kenya","510.00","15.90","0.00","0.00","0.00","Ksh","Cash","02.09.2022 00:16","11.00","Finished"
"01.09.2022 22:31","Mirema Road, Nairobi","300.00","9.20","0.00","0.00","0.00","Ksh","Cash","01.09.2022 22:50","6.00","Finished"
"01.09.2022 22:03","Fourways Total Service Station, Fourways Junction, Kiambu Road, Kenya","530.00","16.54","0.00","0.00","0.00","Ksh","Cash","01.09.2022 22:29","13.00","Finished"
"01.09.2022 21:10","Kiburu Githua Lane","190.00","5.86","0.00","0.00","0.00","Ksh","Cash","01.09.2022 21:35","3.00","Finished"
"01.09.2022 20:08","Kenya National Archives, Tom Mboya Street, Nairobi","510.00","15.74","0.00","0.00","0.00","Ksh","Cash","01.09.2022 20:53","12.00","Finished"
"01.09.2022 19:37","Kibera Road, Nairobi","260.00","8.15","0.00","0.00","0.00","Ksh","Cash","01.09.2022 20:02","5.00","Finished"
"01.09.2022 19:08","Health Land Spa & Massage Kenya, Nairobi, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","01.09.2022 19:23","1.00","Finished"
"01.09.2022 18:02","Westlands Expressway Entry, Nairobi","520.00","16.25","0.00","0.00","0.00","Ksh","Cash","01.09.2022 18:49","10.00","Finished"
"01.09.2022 17:05","Equity Bank Donholm, Nairobi, Kenya","740.00","22.43","0.00","0.00","0.00","Ksh","Cash","01.09.2022 17:46","17.00","Finished"
"01.09.2022 15:08","Mlolongo, Kenya","910.00","27.23","0.00","0.00","0.00","Ksh","Cash","01.09.2022 16:10","19.00","Finished"
"01.09.2022 14:47","A104, Nairobi","250.00","7.86","0.00","0.00","0.00","Ksh","Cash","01.09.2022 15:01","4.00","Finished"
"01.09.2022 12:07","Kahawa South, Nairobi","340.00","10.57","0.00","0.00","0.00","Ksh","Cash","01.09.2022 12:26","7.00","Finished"
"01.09.2022 11:30","Kamiti Road, Nairobi","210.00","6.57","0.00","0.00","0.00","Ksh","Cash","01.09.2022 11:46","4.00","Finished"
